TARGETID,file_idx,parquet_file,row_in_file,abs_index
1491p012-1828,276,train-00276-of-00396.parquet,63,70995
1491p012-1995,276,train-00276-of-00396.parquet,67,70999
1491p012-2055,276,train-00276-of-00396.parquet,68,71000
1491p012-2797,276,train-00276-of-00396.parquet,78,71010
1491p012-3858,276,train-00276-of-00396.parquet,88,71020
1491p012-5054,276,train-00276-of-00396.parquet,96,71028
1491p012-5272,276,train-00276-of-00396.parquet,97,71029
1491p012-5339,276,train-00276-of-00396.parquet,98,71030
1491p012-5843,276,train-00276-of-00396.parquet,101,71033
1491p012-5853,276,train-00276-of-00396.parquet,102,71034
1491p012-5940,276,train-00276-of-00396.parquet,103,71035
1491p012-5947,276,train-00276-of-00396.parquet,105,71037
1491p012-6363,276,train-00276-of-00396.parquet,112,71044
1491p012-7585,276,train-00276-of-00396.parquet,122,71054
1491p012-8335,276,train-00276-of-00396.parquet,129,71061
1491p012-8603,276,train-00276-of-00396.parquet,131,71063
1491p012-8681,276,train-00276-of-00396.parquet,134,71066
1491p012-8846,276,train-00276-of-00396.parquet,137,71069
1491p012-9210,276,train-00276-of-00396.parquet,140,71072
1491p012-9474,276,train-00276-of-00396.parquet,144,71076
1491p012-9687,276,train-00276-of-00396.parquet,147,71079
1491p012-9858,276,train-00276-of-00396.parquet,149,71081
1491p012-11244,276,train-00276-of-00396.parquet,158,71090
1491p012-11725,276,train-00276-of-00396.parquet,168,71100
1491p012-11923,276,train-00276-of-00396.parquet,172,71104
1491p012-12493,276,train-00276-of-00396.parquet,182,71114
1491p012-12631,276,train-00276-of-00396.parquet,187,71119
1491p012-12845,276,train-00276-of-00396.parquet,189,71121
1491p012-13515,276,train-00276-of-00396.parquet,198,71130
1491p012-13567,276,train-00276-of-00396.parquet,199,71131
1491p015-138,276,train-00276-of-00396.parquet,200,71132
1491p015-149,276,train-00276-of-00396.parquet,202,71134
1491p015-213,276,train-00276-of-00396.parquet,204,71136
1491p015-519,276,train-00276-of-00396.parquet,212,71144
1491p015-538,276,train-00276-of-00396.parquet,213,71145
1491p015-737,276,train-00276-of-00396.parquet,215,71147
1491p015-981,276,train-00276-of-00396.parquet,221,71153
1491p015-1033,276,train-00276-of-00396.parquet,222,71154
1491p015-1038,276,train-00276-of-00396.parquet,223,71155
1491p015-1494,276,train-00276-of-00396.parquet,232,71164
1491p015-2075,276,train-00276-of-00396.parquet,239,71171
1491p015-2252,276,train-00276-of-00396.parquet,244,71176
1491p015-2661,276,train-00276-of-00396.parquet,250,71182
1491p015-3097,276,train-00276-of-00396.parquet,253,71185
1491p015-4080,277,train-00277-of-00396.parquet,3,71192
1491p015-4650,277,train-00277-of-00396.parquet,9,71198
1491p015-5163,277,train-00277-of-00396.parquet,15,71204
1491p015-5200,277,train-00277-of-00396.parquet,16,71205
1491p015-5313,277,train-00277-of-00396.parquet,20,71209
1491p015-6024,277,train-00277-of-00396.parquet,30,71219
1491p015-6449,277,train-00277-of-00396.parquet,32,71221
1491p015-8178,277,train-00277-of-00396.parquet,64,71253
1491p015-8522,277,train-00277-of-00396.parquet,67,71256
1491p015-8697,277,train-00277-of-00396.parquet,69,71258
1491p015-8823,277,train-00277-of-00396.parquet,70,71259
1491p015-8842,277,train-00277-of-00396.parquet,71,71260
1491p015-9195,277,train-00277-of-00396.parquet,78,71267
1491p015-9418,277,train-00277-of-00396.parquet,82,71271
1491p015-9537,277,train-00277-of-00396.parquet,83,71272
1491p015-9687,277,train-00277-of-00396.parquet,86,71275
1491p015-9928,277,train-00277-of-00396.parquet,93,71282
1491p015-10044,277,train-00277-of-00396.parquet,95,71284
1491p015-10308,277,train-00277-of-00396.parquet,102,71291
1491p015-10417,277,train-00277-of-00396.parquet,106,71295
1491p015-11589,277,train-00277-of-00396.parquet,120,71309
1491p015-12266,277,train-00277-of-00396.parquet,130,71319
1491p015-12383,277,train-00277-of-00396.parquet,135,71324
1491p015-12439,277,train-00277-of-00396.parquet,139,71328
1491p015-12575,277,train-00277-of-00396.parquet,142,71331
1491p015-12966,277,train-00277-of-00396.parquet,148,71337
1491p015-13063,277,train-00277-of-00396.parquet,152,71341
1491p015-13386,277,train-00277-of-00396.parquet,160,71349
1491p015-13557,277,train-00277-of-00396.parquet,163,71352
1491p017-161,277,train-00277-of-00396.parquet,164,71353
1491p017-513,277,train-00277-of-00396.parquet,167,71356
1491p017-823,277,train-00277-of-00396.parquet,171,71360
1491p017-1215,277,train-00277-of-00396.parquet,178,71367
1491p017-1494,277,train-00277-of-00396.parquet,186,71375
1491p017-2543,277,train-00277-of-00396.parquet,197,71386
1491p017-2579,277,train-00277-of-00396.parquet,199,71388
1491p017-2929,277,train-00277-of-00396.parquet,212,71401
1491p017-2948,277,train-00277-of-00396.parquet,214,71403
1491p017-3014,277,train-00277-of-00396.parquet,219,71408
1491p017-3030,277,train-00277-of-00396.parquet,221,71410
1491p017-3116,277,train-00277-of-00396.parquet,222,71411
1491p017-3332,277,train-00277-of-00396.parquet,223,71412
1491p017-3842,277,train-00277-of-00396.parquet,229,71418
1491p017-4110,277,train-00277-of-00396.parquet,239,71428
1491p017-4265,277,train-00277-of-00396.parquet,242,71431
1491p017-5208,277,train-00277-of-00396.parquet,254,71443
1491p017-5240,277,train-00277-of-00396.parquet,255,71444
1491p017-5324,278,train-00278-of-00396.parquet,0,71446
1491p017-5482,278,train-00278-of-00396.parquet,2,71448
1491p017-5490,278,train-00278-of-00396.parquet,3,71449
1491p017-6275,278,train-00278-of-00396.parquet,18,71464
1491p017-6640,278,train-00278-of-00396.parquet,21,71467
1491p017-6883,278,train-00278-of-00396.parquet,22,71468
1491p017-6948,278,train-00278-of-00396.parquet,23,71469
1491p017-6974,278,train-00278-of-00396.parquet,24,71470
1491p017-7188,278,train-00278-of-00396.parquet,29,71475
1491p017-7363,278,train-00278-of-00396.parquet,31,71477
1491p017-7376,278,train-00278-of-00396.parquet,32,71478
1491p017-7469,278,train-00278-of-00396.parquet,36,71482
1491p017-7748,278,train-00278-of-00396.parquet,40,71486
1491p017-8692,278,train-00278-of-00396.parquet,51,71497
1491p017-9524,278,train-00278-of-00396.parquet,64,71510
1491p017-9842,278,train-00278-of-00396.parquet,67,71513
1491p017-9916,278,train-00278-of-00396.parquet,70,71516
1491p017-11074,278,train-00278-of-00396.parquet,91,71537
1491p017-11938,278,train-00278-of-00396.parquet,100,71546
1491p017-12236,278,train-00278-of-00396.parquet,105,71551
1491p017-12344,278,train-00278-of-00396.parquet,107,71553
1491p017-12858,278,train-00278-of-00396.parquet,110,71556
1508p007-325,278,train-00278-of-00396.parquet,120,71566
1508p007-1074,278,train-00278-of-00396.parquet,132,71578
1508p007-1267,278,train-00278-of-00396.parquet,138,71584
1508p007-1608,278,train-00278-of-00396.parquet,142,71588
1508p007-2049,278,train-00278-of-00396.parquet,147,71593
1508p007-2703,278,train-00278-of-00396.parquet,154,71600
1508p007-4535,278,train-00278-of-00396.parquet,164,71610
1508p007-4916,278,train-00278-of-00396.parquet,165,71611
1508p007-5666,278,train-00278-of-00396.parquet,177,71623
1508p007-5692,278,train-00278-of-00396.parquet,178,71624
1508p007-5786,278,train-00278-of-00396.parquet,179,71625
1508p007-6669,278,train-00278-of-00396.parquet,185,71631
1508p007-7172,278,train-00278-of-00396.parquet,189,71635
1508p007-7725,278,train-00278-of-00396.parquet,197,71643
1491p020-797,278,train-00278-of-00396.parquet,233,71679
1491p020-1763,278,train-00278-of-00396.parquet,244,71690
1491p020-2063,278,train-00278-of-00396.parquet,250,71696
1491p020-2163,278,train-00278-of-00396.parquet,251,71697
1491p020-2344,278,train-00278-of-00396.parquet,253,71699
1491p020-2363,278,train-00278-of-00396.parquet,254,71700
1491p020-2809,279,train-00279-of-00396.parquet,6,71709
1491p020-3336,279,train-00279-of-00396.parquet,12,71715
1491p020-3351,279,train-00279-of-00396.parquet,13,71716
1491p020-3797,279,train-00279-of-00396.parquet,17,71720
1491p020-4042,279,train-00279-of-00396.parquet,23,71726
1491p020-4097,279,train-00279-of-00396.parquet,24,71727
1491p020-4187,279,train-00279-of-00396.parquet,27,71730
1491p020-4675,279,train-00279-of-00396.parquet,44,71747
1491p020-5498,279,train-00279-of-00396.parquet,57,71760
1491p020-6503,279,train-00279-of-00396.parquet,70,71773
1491p020-6648,279,train-00279-of-00396.parquet,73,71776
1491p020-6833,279,train-00279-of-00396.parquet,80,71783
1491p020-7707,279,train-00279-of-00396.parquet,95,71798
1491p020-8244,279,train-00279-of-00396.parquet,105,71808
1491p020-8523,279,train-00279-of-00396.parquet,112,71815
1491p020-8654,279,train-00279-of-00396.parquet,114,71817
1491p020-8822,279,train-00279-of-00396.parquet,118,71821
1491p020-8975,279,train-00279-of-00396.parquet,121,71824
1491p020-9087,279,train-00279-of-00396.parquet,122,71825
1491p020-9568,279,train-00279-of-00396.parquet,127,71830
1491p020-10152,279,train-00279-of-00396.parquet,130,71833
1491p020-10431,279,train-00279-of-00396.parquet,131,71834
1491p020-10635,279,train-00279-of-00396.parquet,133,71836
1491p020-11817,279,train-00279-of-00396.parquet,148,71851
1491p020-12835,279,train-00279-of-00396.parquet,163,71866
1491p020-14712,279,train-00279-of-00396.parquet,176,71879
1491p020-14772,279,train-00279-of-00396.parquet,178,71881
1491p020-16860,279,train-00279-of-00396.parquet,208,71911
1491p020-18372,279,train-00279-of-00396.parquet,222,71925
1491p020-18987,279,train-00279-of-00396.parquet,231,71934
1491p020-19162,279,train-00279-of-00396.parquet,232,71935
1491p022-283,279,train-00279-of-00396.parquet,233,71936
1491p022-345,279,train-00279-of-00396.parquet,234,71937
1491p022-1487,279,train-00279-of-00396.parquet,240,71943
1491p022-3043,280,train-00280-of-00396.parquet,1,71961
1491p022-3614,280,train-00280-of-00396.parquet,12,71972
1491p022-3639,280,train-00280-of-00396.parquet,14,71974
1491p022-3716,280,train-00280-of-00396.parquet,16,71976
1491p022-4179,280,train-00280-of-00396.parquet,21,71981
1491p022-4420,280,train-00280-of-00396.parquet,25,71985
1491p022-6634,280,train-00280-of-00396.parquet,44,72004
1491p022-6738,280,train-00280-of-00396.parquet,47,72007
1491p022-7216,280,train-00280-of-00396.parquet,52,72012
1491p022-8150,280,train-00280-of-00396.parquet,63,72023
1491p022-10709,280,train-00280-of-00396.parquet,89,72049
1491p022-10774,280,train-00280-of-00396.parquet,90,72050
1491p022-11232,280,train-00280-of-00396.parquet,98,72058
1491p022-11534,280,train-00280-of-00396.parquet,102,72062
1491p022-12142,280,train-00280-of-00396.parquet,107,72067
1491p022-12495,280,train-00280-of-00396.parquet,109,72069
1491p022-13217,280,train-00280-of-00396.parquet,120,72080
1491p022-13228,280,train-00280-of-00396.parquet,121,72081
1491p022-13304,280,train-00280-of-00396.parquet,124,72084
1491p022-13475,280,train-00280-of-00396.parquet,128,72088
1491p022-13619,280,train-00280-of-00396.parquet,130,72090
1491p022-14434,280,train-00280-of-00396.parquet,141,72101
1491p022-17655,280,train-00280-of-00396.parquet,164,72124
1493p007-681,280,train-00280-of-00396.parquet,183,72143
1493p007-830,280,train-00280-of-00396.parquet,189,72149
1493p007-1217,280,train-00280-of-00396.parquet,198,72158
1493p007-1474,280,train-00280-of-00396.parquet,202,72162
1493p007-1714,280,train-00280-of-00396.parquet,206,72166
1493p007-2107,280,train-00280-of-00396.parquet,208,72168
1493p007-2475,280,train-00280-of-00396.parquet,212,72172
1493p007-2979,280,train-00280-of-00396.parquet,218,72178
1493p007-3320,280,train-00280-of-00396.parquet,224,72184
1493p007-3648,280,train-00280-of-00396.parquet,229,72189
1493p007-4143,280,train-00280-of-00396.parquet,231,72191
1493p007-5996,280,train-00280-of-00396.parquet,237,72197
1493p007-6219,280,train-00280-of-00396.parquet,240,72200
1493p007-6864,280,train-00280-of-00396.parquet,252,72212
1493p007-6982,280,train-00280-of-00396.parquet,254,72214
1493p007-7793,281,train-00281-of-00396.parquet,2,72219
1493p007-7920,281,train-00281-of-00396.parquet,4,72221
1493p007-8067,281,train-00281-of-00396.parquet,6,72223
1493p007-8322,281,train-00281-of-00396.parquet,10,72227
1493p007-10098,281,train-00281-of-00396.parquet,22,72239
1493p007-10169,281,train-00281-of-00396.parquet,23,72240
1493p007-10413,281,train-00281-of-00396.parquet,28,72245
1493p007-10495,281,train-00281-of-00396.parquet,32,72249
1493p007-10496,281,train-00281-of-00396.parquet,33,72250
1493p007-11238,281,train-00281-of-00396.parquet,47,72264
1493p007-11648,281,train-00281-of-00396.parquet,59,72276
1493p007-12168,281,train-00281-of-00396.parquet,67,72284
1493p010-201,281,train-00281-of-00396.parquet,69,72286
1493p010-609,281,train-00281-of-00396.parquet,72,72289
1493p010-904,281,train-00281-of-00396.parquet,74,72291
1493p010-1693,281,train-00281-of-00396.parquet,83,72300
1493p010-1713,281,train-00281-of-00396.parquet,85,72302
1493p010-1979,281,train-00281-of-00396.parquet,92,72309
1493p010-2123,281,train-00281-of-00396.parquet,94,72311
1493p010-2466,281,train-00281-of-00396.parquet,100,72317
1493p010-2776,281,train-00281-of-00396.parquet,104,72321
1493p010-2813,281,train-00281-of-00396.parquet,105,72322
1493p010-2827,281,train-00281-of-00396.parquet,107,72324
1493p010-3087,281,train-00281-of-00396.parquet,111,72328
1493p010-3299,281,train-00281-of-00396.parquet,113,72330
1493p010-3508,281,train-00281-of-00396.parquet,118,72335
1493p010-3509,281,train-00281-of-00396.parquet,119,72336
1493p010-3625,281,train-00281-of-00396.parquet,123,72340
1493p010-4097,281,train-00281-of-00396.parquet,130,72347
1493p010-4417,281,train-00281-of-00396.parquet,134,72351
1493p010-6007,281,train-00281-of-00396.parquet,148,72365
1493p010-6554,281,train-00281-of-00396.parquet,157,72374
1493p010-6683,281,train-00281-of-00396.parquet,159,72376
1493p010-6927,281,train-00281-of-00396.parquet,163,72380
1493p010-6956,281,train-00281-of-00396.parquet,166,72383
1493p010-7104,281,train-00281-of-00396.parquet,168,72385
1493p010-7347,281,train-00281-of-00396.parquet,174,72391
1493p010-7534,281,train-00281-of-00396.parquet,178,72395
1493p010-7584,281,train-00281-of-00396.parquet,180,72397
1493p010-7889,281,train-00281-of-00396.parquet,185,72402
1493p010-8751,281,train-00281-of-00396.parquet,200,72417
1493p010-8755,281,train-00281-of-00396.parquet,201,72418
1493p010-9208,281,train-00281-of-00396.parquet,207,72424
1493p010-9249,281,train-00281-of-00396.parquet,210,72427
1493p010-9343,281,train-00281-of-00396.parquet,212,72429
1493p010-9762,281,train-00281-of-00396.parquet,222,72439
1493p010-9871,281,train-00281-of-00396.parquet,224,72441
1493p010-10139,281,train-00281-of-00396.parquet,228,72445
1493p010-10237,281,train-00281-of-00396.parquet,230,72447
1493p010-10254,281,train-00281-of-00396.parquet,231,72448
1493p010-10580,281,train-00281-of-00396.parquet,238,72455
1493p010-10994,281,train-00281-of-00396.parquet,248,72465
1493p010-11189,281,train-00281-of-00396.parquet,254,72471
1493p010-11714,282,train-00282-of-00396.parquet,8,72482
1493p010-12152,282,train-00282-of-00396.parquet,13,72487
1493p010-12290,282,train-00282-of-00396.parquet,14,72488
1493p010-12309,282,train-00282-of-00396.parquet,16,72490
1493p010-12588,282,train-00282-of-00396.parquet,18,72492
1493p010-12994,282,train-00282-of-00396.parquet,24,72498
1493p010-13159,282,train-00282-of-00396.parquet,30,72504
1493p010-13441,282,train-00282-of-00396.parquet,31,72505
1493p010-14089,282,train-00282-of-00396.parquet,45,72519
1493p012-204,282,train-00282-of-00396.parquet,52,72526
1493p012-504,282,train-00282-of-00396.parquet,56,72530
1493p012-807,282,train-00282-of-00396.parquet,61,72535
1493p012-1753,282,train-00282-of-00396.parquet,72,72546
1493p012-1755,282,train-00282-of-00396.parquet,73,72547
1493p012-1836,282,train-00282-of-00396.parquet,74,72548
1493p012-2188,282,train-00282-of-00396.parquet,84,72558
1493p012-4525,282,train-00282-of-00396.parquet,108,72582
1493p012-4819,282,train-00282-of-00396.parquet,114,72588
1493p012-4919,282,train-00282-of-00396.parquet,115,72589
1493p012-4985,282,train-00282-of-00396.parquet,116,72590
1493p012-5264,282,train-00282-of-00396.parquet,121,72595
1493p012-5316,282,train-00282-of-00396.parquet,126,72600
1493p012-5413,282,train-00282-of-00396.parquet,127,72601
1493p012-6069,282,train-00282-of-00396.parquet,137,72611
1493p012-6072,282,train-00282-of-00396.parquet,138,72612
1493p012-6533,282,train-00282-of-00396.parquet,150,72624
1493p012-6872,282,train-00282-of-00396.parquet,154,72628
1493p012-7087,282,train-00282-of-00396.parquet,162,72636
1493p012-7097,282,train-00282-of-00396.parquet,163,72637
1493p012-7255,282,train-00282-of-00396.parquet,165,72639
1493p012-7556,282,train-00282-of-00396.parquet,170,72644
1493p012-8077,282,train-00282-of-00396.parquet,180,72654
1493p012-8259,282,train-00282-of-00396.parquet,182,72656
1493p012-8303,282,train-00282-of-00396.parquet,184,72658
1493p012-8759,282,train-00282-of-00396.parquet,194,72668
1493p012-9846,282,train-00282-of-00396.parquet,221,72695
1493p012-10384,282,train-00282-of-00396.parquet,228,72702
1493p012-11319,282,train-00282-of-00396.parquet,249,72723
1493p012-11594,282,train-00282-of-00396.parquet,256,72730
1493p012-11763,283,train-00283-of-00396.parquet,0,72731
1493p012-11927,283,train-00283-of-00396.parquet,6,72737
1493p015-391,283,train-00283-of-00396.parquet,30,72761
1493p015-732,283,train-00283-of-00396.parquet,35,72766
1493p015-765,283,train-00283-of-00396.parquet,36,72767
1493p015-784,283,train-00283-of-00396.parquet,37,72768
1493p015-826,283,train-00283-of-00396.parquet,38,72769
1493p015-937,283,train-00283-of-00396.parquet,41,72772
1493p015-982,283,train-00283-of-00396.parquet,42,72773
1493p015-1636,283,train-00283-of-00396.parquet,56,72787
1493p015-1684,283,train-00283-of-00396.parquet,57,72788
1493p015-1933,283,train-00283-of-00396.parquet,67,72798
1493p015-2046,283,train-00283-of-00396.parquet,74,72805
1493p015-2187,283,train-00283-of-00396.parquet,81,72812
